id,year,month,day,hour,minute,second,WaterTempC,SoilMoisture,AirTemp,AirHum,Dist1,Dist2,Dist3
256,2015,8,12,14,18,45,21.44,806.0,24.0,99.9,5.64,18.44,34.94
257,2015,8,12,14,18,47,21.44,807.0,24.0,99.9,5.64,18.44,34.94
258,2015,8,12,14,18,49,21.5,805.0,24.0,99.9,6.01,18.48,34.94
259,2015,8,12,14,18,51,21.44,804.0,24.0,99.9,6.07,18.42,34.95
260,2015,8,12,14,18,53,21.44,807.0,24.0,99.9,5.59,18.86,34.94
261,2015,8,12,14,18,55,21.44,806.0,24.0,99.9,5.59,18.84,34.95
262,2015,8,12,14,18,57,21.44,807.0,24.0,99.9,5.59,18.84,34.94
263,2015,8,12,14,18,59,21.44,804.0,24.0,99.9,5.98,18.84,34.94
264,2015,8,12,14,19,1,21.5,806.0,24.0,99.9,5.98,18.44,34.94
265,2015,8,12,14,19,3,21.44,807.0,24.0,99.9,5.64,18.42,34.95
266,2015,8,12,14,19,5,21.44,807.0,24.0,99.9,5.98,18.44,34.95
267,2015,8,12,14,19,7,21.44,804.0,24.0,99.9,6.01,18.86,34.94
268,2015,8,12,14,19,9,21.5,807.0,24.0,99.9,6.01,18.44,34.95
269,2015,8,12,14,19,11,21.5,806.0,24.0,99.9,5.56,18.86,34.94
270,2015,8,12,14,19,13,21.44,808.0,24.0,99.9,6.01,18.44,34.94
