id,year,month,day,hour,minute,second,WaterTempC,SoilMoisture,AirTemp,AirHum,Dist1,Dist2,Dist3
181,2015,8,12,14,16,15,21.5,808.0,24.0,99.9,5.86,18.27,34.95
182,2015,8,12,14,16,17,21.5,808.0,24.0,99.9,5.86,18.27,34.95
183,2015,8,12,14,16,19,21.5,808.0,23.9,99.9,5.75,18.38,34.93
184,2015,8,12,14,16,21,21.5,808.0,24.0,99.9,5.8,18.39,34.95
185,2015,8,12,14,16,23,21.5,807.0,24.0,99.9,5.71,18.81,34.95
186,2015,8,12,14,16,25,21.5,808.0,24.0,99.9,5.71,18.39,34.94
187,2015,8,12,14,16,27,21.5,806.0,23.9,99.9,5.71,18.28,34.93
188,2015,8,12,14,16,29,21.5,807.0,23.9,99.9,5.75,18.38,34.93
189,2015,8,12,14,16,31,21.5,805.0,24.0,99.9,5.71,18.81,34.94
190,2015,8,12,14,16,33,21.5,805.0,24.0,99.9,5.71,18.39,34.94
191,2015,8,12,14,16,35,21.5,807.0,24.0,99.9,5.66,18.81,34.94
192,2015,8,12,14,16,37,21.5,805.0,24.0,99.9,5.71,18.42,34.94
193,2015,8,12,14,16,39,21.5,805.0,23.9,99.9,5.14,18.42,34.93
194,2015,8,12,14,16,41,21.5,805.0,24.0,99.9,5.38,18.81,34.95
195,2015,8,12,14,16,43,21.5,806.0,24.0,99.9,5.35,18.81,34.94
