id,year,month,day,hour,minute,second,WaterTempC,SoilMoisture,AirTemp,AirHum,Dist1,Dist2,Dist3
196,2015,8,12,14,5,42,21.44,809.0,24.4,99.9,14.83,19.25,30.71
197,2015,8,12,14,5,44,21.44,809.0,24.4,99.9,13.98,19.25,30.25
198,2015,8,12,14,5,46,21.44,809.0,24.4,99.9,13.91,19.25,30.71
199,2015,8,12,14,5,48,21.44,809.0,24.4,99.9,13.55,19.14,30.25
200,2015,8,12,14,5,50,21.44,809.0,24.4,99.9,13.98,19.14,30.28
201,2015,8,12,14,5,52,21.44,810.0,24.4,99.9,14.39,19.13,30.25
202,2015,8,12,14,5,54,21.44,808.0,24.4,99.9,13.49,19.25,31.14
203,2015,8,12,14,5,56,21.44,809.0,24.4,99.9,13.91,19.25,30.28
204,2015,8,12,14,5,58,21.44,810.0,24.4,99.9,13.49,19.25,30.25
205,2015,8,12,14,6,0,21.44,808.0,24.4,99.9,13.97,19.25,30.72
206,2015,8,12,14,6,2,21.44,809.0,24.4,99.9,13.97,19.25,30.25
207,2015,8,12,14,6,4,21.44,809.0,24.4,99.9,13.91,19.28,30.71
208,2015,8,12,14,6,6,21.44,809.0,24.4,99.9,13.49,19.25,30.72
209,2015,8,12,14,6,8,21.44,809.0,24.4,99.9,13.44,19.28,30.28
210,2015,8,12,14,6,10,21.44,809.0,24.4,99.9,13.44,19.28,30.71
