id,year,month,day,hour,minute,second,WaterTempC,SoilMoisture,AirTemp,AirHum,Dist1,Dist2,Dist3
46,2015,8,12,14,0,42,21.12,813.0,24.7,99.9,4.76,20.46,34.57
47,2015,8,12,14,0,44,21.12,813.0,24.7,99.9,4.76,20.46,34.15
48,2015,8,12,14,0,46,21.12,813.0,24.7,99.9,4.49,20.46,34.59
49,2015,8,12,14,0,48,21.12,812.0,24.7,99.9,4.49,20.46,34.12
50,2015,8,12,14,0,50,21.12,815.0,24.7,99.9,4.49,20.42,34.1
51,2015,8,12,14,0,52,21.12,815.0,24.7,99.9,4.46,20.46,34.1
52,2015,8,12,14,0,54,21.12,813.0,24.7,99.9,4.49,20.46,34.52
53,2015,8,12,14,0,56,21.12,812.0,24.7,99.9,4.86,20.46,34.52
54,2015,8,12,14,0,58,21.12,815.0,24.7,99.9,4.86,20.03,34.04
55,2015,8,12,14,1,0,21.12,814.0,24.7,99.9,4.86,20.0,34.04
56,2015,8,12,14,1,2,21.12,813.0,24.7,99.9,4.55,20.0,34.06
57,2015,8,12,14,1,4,21.12,814.0,24.7,99.9,4.55,20.03,34.04
58,2015,8,12,14,1,6,21.12,812.0,24.7,99.9,4.55,20.0,34.47
59,2015,8,12,14,1,8,21.12,814.0,24.7,99.9,4.55,20.0,34.47
60,2015,8,12,14,1,10,21.12,815.0,24.7,99.9,4.51,19.58,33.99
